"fish_id","feed_id","day_feed","prop_pos","ts_feeding","month","tl_mm","weight_g","w_gain","l_gain","year","arcsin_prop","id_month","date","ndate","year_f","nyear","nmonth","doy","new_time"
"T475058_1","d2feed_2",3,0.0367567567567568,2022-06-30 09:00:00,6,305,394,541,103,2022,0.192914884280892,"d2feed_2_2022",19175,19175,"2022",2022,7,183,51
"T475058_1","d2feed_3",2,0.264623955431755,2022-07-07 09:00:00,7,305,394,541,103,2022,0.540326645160935,"d2feed_3_2022",19181,19181,"2022",2022,7,189,87
"T475058_1","d2feed_1",2,0.0581818181818182,2022-06-24 10:00:00,6,305,394,541,103,2022,0.243611520539026,"d2feed_1_2022",19168,19168,"2022",2022,6,176,9
"T475058_1","d2feed_2",7,0.0254841997961264,2022-06-30 09:00:00,6,305,394,541,103,2022,0.160323649826606,"d2feed_2_2022",19179,19179,"2022",2022,7,187,75
"T475058_1","d2feed_3",7,0.147356580427447,2022-07-07 09:00:00,7,305,394,541,103,2022,0.393984324624477,"d2feed_3_2022",19186,19186,"2022",2022,7,194,117
"T475058_1","d2feed_7",2,0.0247383444338725,2022-07-25 08:30:00,7,305,394,541,103,2022,0.157940098460249,"d2feed_7_2022",19199,19199,"2022",2022,7,207,195
"T475058_1","d2feed_2",6,0.00095969289827255,2022-06-30 09:00:00,6,305,394,541,103,2022,0.0309838677216288,"d2feed_2_2022",19178,19178,"2022",2022,7,186,69
"T475058_1","d2feed_1",1,0.0319926873857404,2022-06-24 10:00:00,6,305,394,541,103,2022,0.17983272417241,"d2feed_1_2022",19167,19167,"2022",2022,6,175,3
"T475058_1","d2feed_2",2,0.313001605136437,2022-06-30 09:00:00,6,305,394,541,103,2022,0.593740749254057,"d2feed_2_2022",19174,19174,"2022",2022,7,182,45
"T475058_1","d2feed_8",2,0.493288590604027,2022-07-28 08:00:00,7,305,394,541,103,2022,0.778686552450386,"d2feed_8_2022",19202,19202,"2022",2022,7,210,213
"T475058_1","d2feed_2",5,0.137485311398355,2022-06-30 09:00:00,6,305,394,541,103,2022,0.37985963927638,"d2feed_2_2022",19177,19177,"2022",2022,7,185,63
"T475058_1","d2feed_1",5,0.00976042590949423,2022-06-24 10:00:00,6,305,394,541,103,2022,0.0989562911732328,"d2feed_1_2022",19171,19171,"2022",2022,6,179,27
"T475058_1","d2feed_8",1,0.00510725229826353,2022-07-28 08:00:00,7,305,394,541,103,2022,0.0715260143919496,"d2feed_8_2022",19201,19201,"2022",2022,7,209,207
"T475058_1","d2feed_7",1,0.0226244343891403,2022-07-25 08:30:00,7,305,394,541,103,2022,0.150987235498212,"d2feed_7_2022",19198,19198,"2022",2022,7,206,189
"T475058_1","d2feed_5",2,0.0163204747774481,2022-07-18 08:30:00,7,305,394,541,103,2022,0.128101685242947,"d2feed_5_2022",19192,19192,"2022",2022,7,200,153
"T475058_1","d2feed_4",1,0.329749103942652,2022-07-14 08:30:00,7,305,394,541,103,2022,0.611672898930509,"d2feed_4_2022",19187,19187,"2022",2022,7,195,123
"T475058_1","d2feed_7",3,0.0253998118532455,2022-07-25 08:30:00,7,305,394,541,103,2022,0.160055689169947,"d2feed_7_2022",19200,19200,"2022",2022,7,208,201
"T475058_1","d2feed_3",4,0.0455426356589147,2022-07-07 09:00:00,7,305,394,541,103,2022,0.21506118704701,"d2feed_3_2022",19183,19183,"2022",2022,7,191,99
"T475058_1","d2feed_6",3,0.0557491289198606,2022-07-21 08:40:00,7,305,394,541,103,2022,0.238363314967364,"d2feed_6_2022",19196,19196,"2022",2022,7,204,177
"T475058_1","d2feed_1",6,0,2022-06-24 10:00:00,6,305,394,541,103,2022,0,"d2feed_1_2022",19172,19172,"2022",2022,6,180,33
"T475058_1","d2feed_4",4,0.0578512396694215,2022-07-14 08:30:00,7,305,394,541,103,2022,0.242904474754195,"d2feed_4_2022",19190,19190,"2022",2022,7,198,141
"T475058_1","d2feed_3",6,0.222101841820152,2022-07-07 09:00:00,7,305,394,541,103,2022,0.490737885708614,"d2feed_3_2022",19185,19185,"2022",2022,7,193,111
"T475058_1","d2feed_4",3,0.195402298850575,2022-07-14 08:30:00,7,305,394,541,103,2022,0.457875365530271,"d2feed_4_2022",19189,19189,"2022",2022,7,197,135
"T475058_1","d2feed_8",3,0.246205733558179,2022-07-28 08:00:00,7,305,394,541,103,2022,0.519206338560806,"d2feed_8_2022",19203,19203,"2022",2022,7,211,219
"T475058_1","d2feed_8",4,0.0475247524752475,2022-07-28 08:00:00,7,305,394,541,103,2022,0.219766480300691,"d2feed_8_2022",19204,19204,"2022",2022,7,212,225
"T475058_1","d2feed_5",3,0.00904977375565611,2022-07-18 08:30:00,7,305,394,541,103,2022,0.0952743709381493,"d2feed_5_2022",19193,19193,"2022",2022,7,201,159
"T475058_1","d2feed_1",4,0.0303358613217768,2022-06-24 10:00:00,6,305,394,541,103,2022,0.175064782575749,"d2feed_1_2022",19170,19170,"2022",2022,6,178,21
"T475058_1","d2feed_6",1,0.0596393897364771,2022-07-21 08:40:00,7,305,394,541,103,2022,0.246706770348129,"d2feed_6_2022",19194,19194,"2022",2022,7,202,165
"T475058_1","d2feed_3",5,0.199510403916769,2022-07-07 09:00:00,7,305,394,541,103,2022,0.463035332581972,"d2feed_3_2022",19184,19184,"2022",2022,7,192,105
"T475058_1","d2feed_3",3,0.126163391933816,2022-07-07 09:00:00,7,305,394,541,103,2022,0.363122516809026,"d2feed_3_2022",19182,19182,"2022",2022,7,190,93
"T475058_1","d2feed_2",4,0.00498753117206983,2022-06-30 09:00:00,6,305,394,541,103,2022,0.0706812925873828,"d2feed_2_2022",19176,19176,"2022",2022,7,184,57
"T475058_1","d2feed_5",1,0.157185628742515,2022-07-18 08:30:00,7,305,394,541,103,2022,0.407664631948804,"d2feed_5_2022",19191,19191,"2022",2022,7,199,147
"T475058_1","d2feed_1",3,0.0376569037656904,2022-06-24 10:00:00,6,305,394,541,103,2022,0.19529289255536,"d2feed_1_2022",19169,19169,"2022",2022,6,177,15
"T475058_1","d2feed_6",2,0.274822695035461,2022-07-21 08:40:00,7,305,394,541,103,2022,0.551816930557389,"d2feed_6_2022",19195,19195,"2022",2022,7,203,171
"T475058_1","d2feed_3",1,0.318984547461369,2022-07-07 09:00:00,7,305,394,541,103,2022,0.600175329089233,"d2feed_3_2022",19180,19180,"2022",2022,7,188,81
"T475058_1","d2feed_6",4,0.0296495956873315,2022-07-21 08:40:00,7,305,394,541,103,2022,0.173053033831433,"d2feed_6_2022",19197,19197,"2022",2022,7,205,183
"T475058_1","d2feed_2",1,0.031700288184438,2022-06-30 09:00:00,6,305,394,541,103,2022,0.179000108804564,"d2feed_2_2022",19173,19173,"2022",2022,6,181,39
"T475067_1","d2feed_6",2,0.165178571428571,2022-07-21 08:40:00,7,295,360,555,111,2022,0.418534262720823,"d2feed_6_2022",19195,19195,"2022",2022,7,203,172
"T475067_1","d2feed_11",1,0.483296213808463,2022-08-11 09:00:00,8,295,360,555,111,2022,0.768691268556728,"d2feed_11_2022",19215,19215,"2022",2022,8,223,281
"T475067_1","d2feed_4",2,0.0235017626321974,2022-07-14 08:30:00,7,295,360,555,111,2022,0.153909768165259,"d2feed_4_2022",19188,19188,"2022",2022,7,196,130
"T475067_1","d2feed_14",2,0.130601792573624,2022-08-24 08:30:00,8,295,360,555,111,2022,0.369756822367979,"d2feed_14_2022",19229,19229,"2022",2022,8,237,341
"T475067_1","d2feed_8",2,0.509259259259259,2022-07-28 08:00:00,7,295,360,555,111,2022,0.794657951959888,"d2feed_8_2022",19202,19202,"2022",2022,7,210,214
"T475067_1","d2feed_9",5,0.00725513905683192,2022-08-04 08:40:00,8,295,360,555,111,2022,0.0852804370733514,"d2feed_9_2022",19212,19212,"2022",2022,8,220,266
"T475067_1","d2feed_15",1,0.0113636363636364,2022-08-30 08:00:00,8,295,360,555,111,2022,0.106803292249019,"d2feed_15_2022",19234,19234,"2022",2022,8,242,361
"T475067_1","d2feed_3",5,0.00334448160535117,2022-07-07 09:00:00,7,295,360,555,111,2022,0.0578637778701062,"d2feed_3_2022",19184,19184,"2022",2022,7,192,106
"T475067_1","d2feed_15",3,0.0473313192346425,2022-08-30 08:00:00,8,295,360,555,111,2022,0.219311455714493,"d2feed_15_2022",19236,19236,"2022",2022,9,244,369
"T475067_1","d2feed_9",2,0.00918635170603675,2022-08-04 08:40:00,8,295,360,555,111,2022,0.0959928123840558,"d2feed_9_2022",19209,19209,"2022",2022,8,217,251
"T475067_1","d2feed_14",3,0.0240112994350283,2022-08-24 08:30:00,8,295,360,555,111,2022,0.155582711092066,"d2feed_14_2022",19230,19230,"2022",2022,8,238,345
"T475067_1","d2feed_13",6,0.170526315789474,2022-08-18 05:30:00,8,295,360,555,111,2022,0.42568892473812,"d2feed_13_2022",19227,19227,"2022",2022,8,235,333
"T475067_1","d2feed_4",4,0.00471142520612485,2022-07-14 08:30:00,7,295,360,555,111,2022,0.0686938354643586,"d2feed_4_2022",19190,19190,"2022",2022,7,198,142
"T475067_1","d2feed_11",4,0.045320197044335,2022-08-11 09:00:00,8,295,360,555,111,2022,0.214527116294887,"d2feed_11_2022",19218,19218,"2022",2022,8,226,296
"T475067_1","d2feed_13",4,0.0165118679050568,2022-08-18 05:30:00,8,295,360,555,111,2022,0.128854791993533,"d2feed_13_2022",19225,19225,"2022",2022,8,233,325
"T475067_1","d2feed_14",4,0.0145089285714286,2022-08-24 08:30:00,8,295,360,555,111,2022,0.120746206307855,"d2feed_14_2022",19231,19231,"2022",2022,8,239,349
"T475067_1","d2feed_11",2,0.112454655380895,2022-08-11 09:00:00,8,295,360,555,111,2022,0.341968857366301,"d2feed_11_2022",19216,19216,"2022",2022,8,224,286
"T475067_1","d2feed_5",2,0.00661375661375661,2022-07-18 08:30:00,7,295,360,555,111,2022,0.0814149178977676,"d2feed_5_2022",19192,19192,"2022",2022,7,200,154
"T475067_1","d2feed_7",2,0.0246636771300448,2022-07-25 08:30:00,7,295,360,555,111,2022,0.157699565638424,"d2feed_7_2022",19199,19199,"2022",2022,7,207,196
"T475067_1","d2feed_16",3,0.0778816199376947,2022-09-05 08:00:00,9,295,360,555,111,2022,0.282828397242503,"d2feed_16_2022",19242,19242,"2022",2022,9,250,393
"T475067_1","d2feed_11",3,0.0121951219512195,2022-08-11 09:00:00,8,295,360,555,111,2022,0.110657221173896,"d2feed_11_2022",19217,19217,"2022",2022,8,225,291
"T475067_1","d2feed_6",4,0.00683060109289618,2022-07-21 08:40:00,7,295,360,555,111,2022,0.0827418296293667,"d2feed_6_2022",19197,19197,"2022",2022,7,205,184
"T475067_1","d2feed_3",2,0.171584699453552,2022-07-07 09:00:00,7,295,360,555,111,2022,0.427094267775378,"d2feed_3_2022",19181,19181,"2022",2022,7,189,88
"T475067_1","d2feed_12",1,0.0652173913043478,2022-08-15 09:00:00,8,295,360,555,111,2022,0.258237570423438,"d2feed_12_2022",19219,19219,"2022",2022,8,227,301
"T475067_1","d2feed_15",2,0.0674974039460021,2022-08-30 08:00:00,8,295,360,555,111,2022,0.26281780374745,"d2feed_15_2022",19235,19235,"2022",2022,8,243,365
"T475067_1","d2feed_2",5,0.0285306704707561,2022-06-30 09:00:00,6,295,360,555,111,2022,0.169723921470819,"d2feed_2_2022",19177,19177,"2022",2022,7,185,64
"T475067_1","d2feed_14",5,0.0268378063010502,2022-08-24 08:30:00,8,295,360,555,111,2022,0.164564250508377,"d2feed_14_2022",19232,19232,"2022",2022,8,240,353
"T475067_1","d2feed_2",4,0.0546282245827011,2022-06-30 09:00:00,6,295,360,555,111,2022,0.235908908885744,"d2feed_2_2022",19176,19176,"2022",2022,7,184,58
"T475067_1","d2feed_2",1,0.00970873786407767,2022-06-30 09:00:00,6,295,360,555,111,2022,0.0986930668387712,"d2feed_2_2022",19173,19173,"2022",2022,6,181,40
"T475067_1","d2feed_10",2,0.0191897654584222,2022-08-09 08:30:00,8,295,360,555,111,2022,0.138974049677309,"d2feed_10_2022",19214,19214,"2022",2022,8,222,276
"T475067_1","d2feed_13",1,0.259124087591241,2022-08-18 05:30:00,8,295,360,555,111,2022,0.534071806267761,"d2feed_13_2022",19222,19222,"2022",2022,8,230,313
"T475067_1","d2feed_9",4,0.0127118644067797,2022-08-04 08:40:00,8,295,360,555,111,2022,0.112987151610176,"d2feed_9_2022",19211,19211,"2022",2022,8,219,261
"T475067_1","d2feed_3",1,0.331713244228433,2022-07-07 09:00:00,7,295,360,555,111,2022,0.613760296056213,"d2feed_3_2022",19180,19180,"2022",2022,7,188,82
"T475067_1","d2feed_1",5,0.0675381263616558,2022-06-24 10:00:00,6,295,360,555,111,2022,0.26289895107635,"d2feed_1_2022",19171,19171,"2022",2022,6,179,28
"T475067_1","d2feed_3",6,0.00509683995922528,2022-07-07 09:00:00,7,295,360,555,111,2022,0.0714529413979025,"d2feed_3_2022",19185,19185,"2022",2022,7,193,112
"T475067_1","d2feed_6",1,0.282485875706215,2022-07-21 08:40:00,7,295,360,555,111,2022,0.560363338735765,"d2feed_6_2022",19194,19194,"2022",2022,7,202,166
"T475067_1","d2feed_8",1,0.00340522133938706,2022-07-28 08:00:00,7,295,360,555,111,2022,0.0583874434434844,"d2feed_8_2022",19201,19201,"2022",2022,7,209,208
"T475067_1","d2feed_1",3,0.0108958837772397,2022-06-24 10:00:00,6,295,360,555,111,2022,0.104573843742295,"d2feed_1_2022",19169,19169,"2022",2022,6,177,16
"T475067_1","d2feed_8",4,0.00950369588173178,2022-07-28 08:00:00,7,295,360,555,111,2022,0.097641979525796,"d2feed_8_2022",19204,19204,"2022",2022,7,212,226
"T475067_1","d2feed_17",3,0.0198265179677819,2022-09-08 10:00:00,9,295,360,555,111,2022,0.1412761539837,"d2feed_17_2022",19245,19245,"2022",2022,9,253,405
"T475067_1","d2feed_5",1,0,2022-07-18 08:30:00,7,295,360,555,111,2022,0,"d2feed_5_2022",19191,19191,"2022",2022,7,199,148
"T475067_1","d2feed_17",6,0.0285714285714286,2022-09-08 10:00:00,9,295,360,555,111,2022,0.169846288083674,"d2feed_17_2022",19248,19248,"2022",2022,9,256,417
"T475067_1","d2feed_1",4,0.00129032258064516,2022-06-24 10:00:00,6,295,360,555,111,2022,0.0359287898534902,"d2feed_1_2022",19170,19170,"2022",2022,6,178,22
"T475067_1","d2feed_17",4,0.0235798499464094,2022-09-08 10:00:00,9,295,360,555,111,2022,0.154167289325754,"d2feed_17_2022",19246,19246,"2022",2022,9,254,409
"T475067_1","d2feed_4",3,0.00730688935281837,2022-07-14 08:30:00,7,295,360,555,111,2022,0.0855847878551096,"d2feed_4_2022",19189,19189,"2022",2022,7,197,136
"T475067_1","d2feed_13",2,0.0473484848484848,2022-08-18 05:30:00,8,295,360,555,111,2022,0.219351871095688,"d2feed_13_2022",19223,19223,"2022",2022,8,231,317
"T475067_1","d2feed_5",3,0.00364963503649635,2022-07-18 08:30:00,7,295,360,555,111,2022,0.0604490169014735,"d2feed_5_2022",19193,19193,"2022",2022,7,201,160
"T475067_1","d2feed_15",6,0.0261707988980716,2022-08-30 08:00:00,8,295,360,555,111,2022,0.162487980188446,"d2feed_15_2022",19239,19239,"2022",2022,9,247,381
"T475067_1","d2feed_7",3,0.00780379041248607,2022-07-25 08:30:00,7,295,360,555,111,2022,0.0884543670006708,"d2feed_7_2022",19200,19200,"2022",2022,7,208,202
"T475067_1","d2feed_2",2,0.414285714285714,2022-06-30 09:00:00,6,295,360,555,111,2022,0.699258401533437,"d2feed_2_2022",19174,19174,"2022",2022,7,182,46
"T475085_1","d2feed_9",4,0.35978835978836,2022-08-04 08:40:00,8,362,722,833,112,2022,0.643280636054949,"d2feed_9_2022",19211,19211,"2022",2022,8,219,262
"T475085_1","d2feed_4",3,0.401273885350319,2022-07-14 08:30:00,7,362,722,833,112,2022,0.686019013388609,"d2feed_4_2022",19189,19189,"2022",2022,7,197,137
"T475085_1","d2feed_1",5,0.00368324125230203,2022-06-24 10:00:00,6,362,722,833,112,2022,0.0607270305981475,"d2feed_1_2022",19171,19171,"2022",2022,6,179,29
"T475085_1","d2feed_1",1,0.00083263946711074,2022-06-24 10:00:00,6,362,722,833,112,2022,0.0288594987127344,"d2feed_1_2022",19167,19167,"2022",2022,6,175,5
"T475085_1","d2feed_6",4,0.137697516930023,2022-07-21 08:40:00,7,362,722,833,112,2022,0.380167656166522,"d2feed_6_2022",19197,19197,"2022",2022,7,205,185
"T475085_1","d2feed_2",4,0.00652883569096844,2022-06-30 09:00:00,6,362,722,833,112,2022,0.0808893932454797,"d2feed_2_2022",19176,19176,"2022",2022,7,184,59
"T475085_1","d2feed_10",2,0.00099900099900099,2022-08-09 08:30:00,8,362,722,833,112,2022,0.031612241996191,"d2feed_10_2022",19214,19214,"2022",2022,8,222,277
"T475085_1","d2feed_1",3,0.0149253731343284,2022-06-24 10:00:00,6,362,722,833,112,2022,0.12247540791372,"d2feed_1_2022",19169,19169,"2022",2022,6,177,17
"T475085_1","d2feed_2",1,0,2022-06-30 09:00:00,6,362,722,833,112,2022,0,"d2feed_2_2022",19173,19173,"2022",2022,6,181,41
"T475085_1","d2feed_9",2,0.0269192422731805,2022-08-04 08:40:00,8,362,722,833,112,2022,0.16481601830132,"d2feed_9_2022",19209,19209,"2022",2022,8,217,252
"T475085_1","d2feed_2",7,0.140893470790378,2022-06-30 09:00:00,6,362,722,833,112,2022,0.384782760186566,"d2feed_2_2022",19179,19179,"2022",2022,7,187,77
"T475085_1","d2feed_3",1,0.311985361390668,2022-07-07 09:00:00,7,362,722,833,112,2022,0.592644500462028,"d2feed_3_2022",19180,19180,"2022",2022,7,188,83
"T475085_1","d2feed_2",2,0.366515837104072,2022-06-30 09:00:00,6,362,722,833,112,2022,0.650275262216213,"d2feed_2_2022",19174,19174,"2022",2022,7,182,47
"T475085_1","d2feed_9",3,0.233333333333333,2022-08-04 08:40:00,8,362,722,833,112,2022,0.50413004112552,"d2feed_9_2022",19210,19210,"2022",2022,8,218,257
"T475085_1","d2feed_1",4,0.00313152400835073,2022-06-24 10:00:00,6,362,722,833,112,2022,0.0559892694448506,"d2feed_1_2022",19170,19170,"2022",2022,6,178,23
"T475085_1","d2feed_8",1,0.0066815144766147,2022-07-28 08:00:00,7,362,722,833,112,2022,0.081831831286282,"d2feed_8_2022",19201,19201,"2022",2022,7,209,209
"T475085_1","d2feed_8",3,0.191458026509573,2022-07-28 08:00:00,7,362,722,833,112,2022,0.452882396444679,"d2feed_8_2022",19203,19203,"2022",2022,7,211,221
"T475085_1","d2feed_4",4,0.248847926267281,2022-07-14 08:30:00,7,362,722,833,112,2022,0.522267450555522,"d2feed_4_2022",19190,19190,"2022",2022,7,198,143
"T475085_1","d2feed_11",4,0.0237037037037037,2022-08-11 09:00:00,8,362,722,833,112,2022,0.154574890011765,"d2feed_11_2022",19218,19218,"2022",2022,8,226,297
"T475085_1","d2feed_6",2,0.127142857142857,2022-07-21 08:40:00,7,362,722,833,112,2022,0.364595027407544,"d2feed_6_2022",19195,19195,"2022",2022,7,203,173
"T475085_1","d2feed_9",5,0.309756097560976,2022-08-04 08:40:00,8,362,722,833,112,2022,0.590236304413839,"d2feed_9_2022",19212,19212,"2022",2022,8,220,267
"T475085_1","d2feed_2",6,0.00934579439252336,2022-06-30 09:00:00,6,362,722,833,112,2022,0.0968248677465541,"d2feed_2_2022",19178,19178,"2022",2022,7,186,71
"T475085_1","d2feed_11",1,0.447619047619048,2022-08-11 09:00:00,8,362,722,833,112,2022,0.732920920711143,"d2feed_11_2022",19215,19215,"2022",2022,8,223,282
"T475085_1","d2feed_11",2,0.0614596670934699,2022-08-11 09:00:00,8,362,722,833,112,2022,0.250522934387389,"d2feed_11_2022",19216,19216,"2022",2022,8,224,287
"T475085_1","d2feed_8",4,0.0447530864197531,2022-07-28 08:00:00,7,362,722,833,112,2022,0.213159817208233,"d2feed_8_2022",19204,19204,"2022",2022,7,212,227
"T475085_1","d2feed_1",6,0.00174672489082969,2022-06-24 10:00:00,6,362,722,833,112,2022,0.0418060145826101,"d2feed_1_2022",19172,19172,"2022",2022,6,180,35
"T475085_1","d2feed_8",7,0,2022-07-28 08:00:00,7,362,722,833,112,2022,0,"d2feed_8_2022",19207,19207,"2022",2022,8,215,242
"T475085_1","d2feed_2",3,0.072039072039072,2022-06-30 09:00:00,6,362,722,833,112,2022,0.271732692300533,"d2feed_2_2022",19175,19175,"2022",2022,7,183,53
"T475085_1","d2feed_9",1,0.147058823529412,2022-08-04 08:40:00,8,362,722,833,112,2022,0.393564135328064,"d2feed_9_2022",19208,19208,"2022",2022,8,216,247
"T475085_1","d2feed_3",6,0.0570776255707763,2022-07-07 09:00:00,7,362,722,833,112,2022,0.241242408569104,"d2feed_3_2022",19185,19185,"2022",2022,7,193,113
"T475085_1","d2feed_1",2,0.00259965337954939,2022-06-24 10:00:00,6,362,722,833,112,2022,0.0510089133457689,"d2feed_1_2022",19168,19168,"2022",2022,6,176,11
"T475085_1","d2feed_8",6,0,2022-07-28 08:00:00,7,362,722,833,112,2022,0,"d2feed_8_2022",19206,19206,"2022",2022,8,214,237
"T475085_1","d2feed_6",3,0.211332312404288,2022-07-21 08:40:00,7,362,722,833,112,2022,0.47766742967739,"d2feed_6_2022",19196,19196,"2022",2022,7,204,179
"T475085_1","d2feed_8",5,0.00490677134445535,2022-07-28 08:00:00,7,362,722,833,112,2022,0.0701057621132884,"d2feed_8_2022",19205,19205,"2022",2022,8,213,232
"T475085_1","d2feed_7",3,0,2022-07-25 08:30:00,7,362,722,833,112,2022,0,"d2feed_7_2022",19200,19200,"2022",2022,7,208,203
"T475085_1","d2feed_7",1,0,2022-07-25 08:30:00,7,362,722,833,112,2022,0,"d2feed_7_2022",19198,19198,"2022",2022,7,206,191
"T475085_1","d2feed_10",1,0.19811320754717,2022-08-09 08:30:00,8,362,722,833,112,2022,0.461284922935695,"d2feed_10_2022",19213,19213,"2022",2022,8,221,272
"T475085_1","d2feed_5",1,0.0197889182058048,2022-07-18 08:30:00,7,362,722,833,112,2022,0.141141232134196,"d2feed_5_2022",19191,19191,"2022",2022,7,199,149
"T475085_1","d2feed_2",5,0.179551122194514,2022-06-30 09:00:00,6,362,722,833,112,2022,0.437564554784101,"d2feed_2_2022",19177,19177,"2022",2022,7,185,65
"T475085_1","d2feed_6",1,0.255555555555556,2022-07-21 08:40:00,7,362,722,833,112,2022,0.529990366817522,"d2feed_6_2022",19194,19194,"2022",2022,7,202,167
"T475085_1","d2feed_7",2,0.0944162436548223,2022-07-25 08:30:00,7,362,722,833,112,2022,0.3123252917038,"d2feed_7_2022",19199,19199,"2022",2022,7,207,197
"T475085_1","d2feed_8",2,0.479757085020243,2022-07-28 08:00:00,7,362,722,833,112,2022,0.765149714299594,"d2feed_8_2022",19202,19202,"2022",2022,7,210,215
"T475085_1","d2feed_3",2,0.187570621468927,2022-07-07 09:00:00,7,362,722,833,112,2022,0.447922858261087,"d2feed_3_2022",19181,19181,"2022",2022,7,189,89
"T475085_1","d2feed_3",3,0.194444444444444,2022-07-07 09:00:00,7,362,722,833,112,2022,0.456666385206626,"d2feed_3_2022",19182,19182,"2022",2022,7,190,95
"T475085_1","d2feed_3",5,0.36875,2022-07-07 09:00:00,7,362,722,833,112,2022,0.652592088612347,"d2feed_3_2022",19184,19184,"2022",2022,7,192,107
"T475085_1","d2feed_5",2,0.00563063063063063,2022-07-18 08:30:00,7,362,722,833,112,2022,0.0751081252737413,"d2feed_5_2022",19192,19192,"2022",2022,7,200,155
"T475085_1","d2feed_3",4,0.242871189773845,2022-07-07 09:00:00,7,362,722,833,112,2022,0.515327257055878,"d2feed_3_2022",19183,19183,"2022",2022,7,191,101
"T475085_1","d2feed_11",3,0.0250544662309368,2022-08-11 09:00:00,8,362,722,833,112,2022,0.15895455371728,"d2feed_11_2022",19217,19217,"2022",2022,8,225,292
"T475085_1","d2feed_5",3,0.0037593984962406,2022-07-18 08:30:00,7,362,722,833,112,2022,0.0613524163377427,"d2feed_5_2022",19193,19193,"2022",2022,7,201,161
"T475085_1","d2feed_4",2,0.041036717062635,2022-07-14 08:30:00,7,362,722,833,112,2022,0.203986945364416,"d2feed_4_2022",19188,19188,"2022",2022,7,196,131
"T476110_1","d2feed_2",2,0,2023-07-07 09:15:00,7,330,658,1312,145,2023,0,"d2feed_2_2023",19546,19546,"2023",2023,7,189,462
"T476110_1","d2feed_13",4,0.0596234309623431,2023-08-31 11:00:00,8,330,658,1312,145,2023,0.246673073992288,"d2feed_13_2023",19603,19603,"2023",2023,9,246,1007
"T476110_1","d2feed_13",3,0.203830369357045,2023-08-31 11:00:00,8,330,658,1312,145,2023,0.468418571660821,"d2feed_13_2023",19602,19602,"2023",2023,9,245,997
"T476110_1","d2feed_12",6,0.00284900284900285,2023-08-24 08:30:00,8,330,658,1312,145,2023,0.0534014285705353,"d2feed_12_2023",19598,19598,"2023",2023,8,241,957
"T476110_1","d2feed_16",2,0.23032904148784,2023-09-12 09:45:00,9,330,658,1312,145,2023,0.500570451877808,"d2feed_16_2023",19613,19613,"2023",2023,9,256,1107
"T476110_1","d2feed_15",2,0.322727272727273,2023-09-07 08:30:00,9,330,658,1312,145,2023,0.604184214531512,"d2feed_15_2023",19608,19608,"2023",2023,9,251,1057
"T476110_1","d2feed_14",1,0.237735849056604,2023-09-04 10:45:00,9,330,658,1312,145,2023,0.509317669651068,"d2feed_14_2023",19604,19604,"2023",2023,9,247,1017
"T476110_1","d2feed_16",4,0.109014675052411,2023-09-12 09:45:00,9,330,658,1312,145,2023,0.33648759364936,"d2feed_16_2023",19615,19615,"2023",2023,9,258,1127
"T476110_1","d2feed_10",1,0.329411764705882,2023-08-16 09:30:00,8,330,658,1312,145,2023,0.611314073822462,"d2feed_10_2023",19585,19585,"2023",2023,8,228,827
"T476110_1","d2feed_13",2,0.0858034321372855,2023-08-31 11:00:00,8,330,658,1312,145,2023,0.297281702051203,"d2feed_13_2023",19601,19601,"2023",2023,9,244,987
"T476110_1","d2feed_10",4,0.0245283018867925,2023-08-16 09:30:00,8,330,658,1312,145,2023,0.15726256181087,"d2feed_10_2023",19588,19588,"2023",2023,8,231,857
"T476110_1","d2feed_14",3,0.238651102464332,2023-09-04 10:45:00,9,330,658,1312,145,2023,0.510391966402201,"d2feed_14_2023",19606,19606,"2023",2023,9,249,1037
"T476110_1","d2feed_9",1,0.413559322033898,2023-08-11 11:15:00,8,330,658,1312,145,2023,0.698520999712077,"d2feed_9_2023",19580,19580,"2023",2023,8,223,779
"T476110_1","d2feed_1",3,0.00776053215077605,2023-07-04 06:00:00,7,330,658,1312,145,2023,0.0882082249262878,"d2feed_1_2023",19544,19544,"2023",2023,7,187,442
"T476110_1","d2feed_8",2,0.247311827956989,2023-08-07 10:30:00,8,330,658,1312,145,2023,0.520489138979885,"d2feed_8_2023",19577,19577,"2023",2023,8,220,749
"T476110_1","d2feed_6",6,0,2023-07-27 08:15:00,7,330,658,1312,145,2023,0,"d2feed_6_2023",19570,19570,"2023",2023,8,213,679
"T476110_1","d2feed_14",2,0.316476345840131,2023-09-04 10:45:00,9,330,658,1312,145,2023,0.597481774367667,"d2feed_14_2023",19605,19605,"2023",2023,9,248,1027
"T476110_1","d2feed_8",4,0.0637204522096608,2023-08-07 10:30:00,8,330,658,1312,145,2023,0.255189837979931,"d2feed_8_2023",19579,19579,"2023",2023,8,222,769
"T476110_1","d2feed_9",2,0.384615384615385,2023-08-11 11:15:00,8,330,658,1312,145,2023,0.668964074268408,"d2feed_9_2023",19581,19581,"2023",2023,8,224,789
"T476110_1","d2feed_12",4,0.188736681887367,2023-08-24 08:30:00,8,330,658,1312,145,2023,0.449414615933292,"d2feed_12_2023",19596,19596,"2023",2023,8,239,937
